Acct Assignment Cat.,Item Category,Plant,Document Date,Purchasing Document,Item,Purchasing Doc. Type,Purchasing Group,Vendor/supplying plant,Material,Short Text,Order Quantity,Net Order Value,Currency,Still to be delivered (qty),Still to be delivered (value),Still to be invoiced (qty),Still to be invoiced (val.),Material Group,Release status,Release Strategy,Purch. Doc. Category,Company Code,Terms of Payment
,,0J4E,5/16/2019,4501056178,200,NB,0OE,1119278    Tiba For Industrial & Engineering,30410351,check valve 1/2,1,450.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0J4E,5/16/2019,4501056178,210,NB,0OE,1119278    Tiba For Industrial & Engineering,30409774,doku pistol;2,1,410.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/16/2019,4501056178,220,NB,0OE,1119278    Tiba For Industrial & Engineering,30410121,black lacke,15,525.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/16/2019,4501056178,230,NB,0OE,1119278    Tiba For Industrial & Engineering,30409577,thinner,2,90.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/16/2019,4501056178,240,NB,0OE,1119278    Tiba For Industrial & Engineering,30410121,black lacke,6,210.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/16/2019,4501056178,250,NB,0OE,1119278    Tiba For Industrial & Engineering,30411320,bitomin gallon,2,76.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/16/2019,4501056178,260,NB,0OE,1119278    Tiba For Industrial & Engineering,30411209,white lacke,6,390.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0J4E,5/16/2019,4501056178,270,NB,0OE,1119278    Tiba For Industrial & Engineering,30411120,wire brush,5,125.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,5/16/2019,4501056432,10,NB,02E,1119278    Tiba For Industrial & Engineering,30412016,electirc panel 40*60cm,2,"1,808.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,5/16/2019,4501056432,20,NB,02E,1119278    Tiba For Industrial & Engineering,30410226,"emergency switch,2",2,84.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,5/16/2019,4501056432,30,NB,02E,1119278    Tiba For Industrial & Engineering,30409602,push button switch 2b2,4,100.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,5/16/2019,4501056432,40,NB,02E,1119278    Tiba For Industrial & Engineering,30410142,lap cable 1 * 4 mm,1,"1,062.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,5/16/2019,4501056432,50,NB,02E,1119278    Tiba For Industrial & Engineering,30411622,electric connector 10mm,100,650.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,5/16/2019,4501056432,60,NB,02E,1119278    Tiba For Industrial & Engineering,30411425,light bulb,4,38.00,EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,014E,5/16/2019,4501056432,70,NB,02E,1119278    Tiba For Industrial & Engineering,30410774,omega promises,2,94.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/21/2019,4501059319,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30409862,hammer 2kg,13,"3,770.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/21/2019,4501059319,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30410889,chisel,13,"1,365.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/21/2019,4501059319,30,NB,0OE,1119278    Tiba For Industrial & Engineering,30410132,trovel,13,455.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/22/2019,4501059906,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30410175,tire drill,2,"5,440.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/22/2019,4501059906,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30410812,socket 13mm,4,580.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/22/2019,4501059906,30,NB,0OE,1119278    Tiba For Industrial & Engineering,30410822,socket 36mm,4,640.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,5/22/2019,4501059957,20,NB,0OE,1119278    Tiba For Industrial & Engineering,40175662,"hose 3/4"",4",300,"9,300.00",EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,004E,5/22/2019,4501059957,30,NB,0OE,1119278    Tiba For Industrial & Engineering,40175688,hose w/1 wire,300,"10,800.00",EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,054E,5/28/2019,4501063446,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30411849,clips box for belts,2,790.00,EGP,0,0.00,0,0.00,030302,X,01,F,EG07,0D14
,,0E4E,5/28/2019,4501063446,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30409747,air compressor head b7000,1,"6,200.00",EGP,0,0.00,0,0.00,030602,X,01,F,EG07,0D14
,,074E,6/3/2019,4501066501,10,NB,02E,1119278    Tiba For Industrial & Engineering,30411078,cable termoplastic 2*2,1,970.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,074E,6/3/2019,4501066501,20,NB,02E,1119278    Tiba For Industrial & Engineering,30411358,"tap 3/4""",4,316.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,074E,6/3/2019,4501066501,30,NB,02E,1119278    Tiba For Industrial & Engineering,40175676,"union 1"" fitting",2,190.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,074E,6/3/2019,4501066501,40,NB,02E,1119278    Tiba For Industrial & Engineering,30409774,doku pistol;2,1,295.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,074E,6/3/2019,4501066501,50,NB,02E,1119278    Tiba For Industrial & Engineering,30411209,white lacke,12,420.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,074E,6/3/2019,4501066501,60,NB,02E,1119278    Tiba For Industrial & Engineering,30411958,conditioning switch,1,128.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,074E,6/3/2019,4501066501,70,NB,02E,1119278    Tiba For Industrial & Engineering,30634459,Flexible cable 16mm orange,1,95.00,EGP,0,0.00,0,0.00,030703,X,01,F,EG07,0D14
,,004E,6/10/2019,4501072046,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30411209,white lacke,15,525.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/10/2019,4501072046,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30412038,"wire brush cup 4""",5,145.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/10/2019,4501072046,30,NB,0OE,1119278    Tiba For Industrial & Engineering,30410745,oxygen regulating valve,1,675.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,6/10/2019,4501072046,40,NB,0OE,1119278    Tiba For Industrial & Engineering,30411569,orderly air,2,900.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/11/2019,4501072649,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30412327,belt 13x1250,2,210.00,EGP,0,0.00,0,0.00,030302,X,01,F,EG07,0D14
,,004E,6/11/2019,4501072649,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30411459,electric socket (male),6,240.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/11/2019,4501072649,30,NB,0OE,1119278    Tiba For Industrial & Engineering,40175480,metallic oil cans 1k,1,40.00,EGP,0,0.00,0,0.00,040602,X,01,F,EG07,0D14
,,004E,6/11/2019,4501072649,40,NB,0OE,1119278    Tiba For Industrial & Engineering,30409748,solar pistol,1,180.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/11/2019,4501072649,50,NB,0OE,1119278    Tiba For Industrial & Engineering,30411044,padlock,5,125.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078395,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30410860,welding torch,1,825.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078395,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30410745,oxygen regulating valve,1,675.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,6/20/2019,4501078395,30,NB,0OE,1119278    Tiba For Industrial & Engineering,30410765,chinese organizer astelln,1,675.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/25/2019,4501080990,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30410925,hydrualic jack 30 ton,1,575.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/25/2019,4501080990,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30410852,tire wrench 30-32,1,260.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,6/27/2019,4501082521,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30409761,yellow safety roll,5,595.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30410944,grease pump,1,350.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30411155,back alarm,3,"1,110.00",EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,30,NB,0OE,1119278    Tiba For Industrial & Engineering,30411118,kabul 2 2 thermustat;2,1,975.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,40,NB,0OE,1119278    Tiba For Industrial & Engineering,30410946,grease hexagon,1,370.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,50,NB,0OE,1119278    Tiba For Industrial & Engineering,30409880,hammer 1.5kg,2,580.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,60,NB,0OE,1119278    Tiba For Industrial & Engineering,30410889,chisel,2,210.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,70,NB,0OE,1119278    Tiba For Industrial & Engineering,30410883,jack hammer nail,2,210.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,80,NB,0OE,1119278    Tiba For Industrial & Engineering,30634124,3 wheel hand cart (Brauita),2,"1,930.00",EGP,0,0.00,0,0.00,050301,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,90,NB,0OE,1119278    Tiba For Industrial & Engineering,30410132,trovel,5,175.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,100,NB,0OE,1119278    Tiba For Industrial & Engineering,30410480,screwdriver,1,325.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,110,NB,0OE,1119278    Tiba For Industrial & Engineering,30409611,grown electricity,1,235.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,120,NB,0OE,1119278    Tiba For Industrial & Engineering,30409511,electricity qsafp,1,235.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,130,NB,0OE,1119278    Tiba For Industrial & Engineering,30410675,alankey set,1,215.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,140,NB,0OE,1119278    Tiba For Industrial & Engineering,30410637,wrench set,1,"1,520.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,150,NB,0OE,1119278    Tiba For Industrial & Engineering,30412103,avometer,1,975.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,160,NB,0OE,1119278    Tiba For Industrial & Engineering,30410620,pressure switch,1,475.00,EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,170,NB,0OE,1119278    Tiba For Industrial & Engineering,40175523,"hose 1"" 20bar",25,500.00,EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,180,NB,0OE,1119278    Tiba For Industrial & Engineering,40175650,grease zerg 12mm fitting,9,81.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,190,NB,0OE,1119278    Tiba For Industrial & Engineering,30409544,cable thermoblastic lap 4 × 4,1,"3,200.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,200,NB,0OE,1119278    Tiba For Industrial & Engineering,30409747,air compressor head b7000,1,"7,500.00",EGP,0,0.00,0,0.00,030602,X,01,F,EG07,0D14
,,014E,7/2/2019,4501085031,210,NB,0OE,1119278    Tiba For Industrial & Engineering,30411260,rust remover spray - wd40,2,170.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0E4E,7/2/2019,4501085031,220,NB,0OE,1119278    Tiba For Industrial & Engineering,30411884,akmon bolt,20,130.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0E4E,7/2/2019,4501085031,230,NB,0OE,1119278    Tiba For Industrial & Engineering,30411230,"nickel tap 2-1 """,5,425.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,0E4E,7/2/2019,4501085031,240,NB,0OE,1119278    Tiba For Industrial & Engineering,30410795,"valve 1/2""",5,425.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,0E4E,7/2/2019,4501085031,250,NB,0OE,1119278    Tiba For Industrial & Engineering,30409862,hammer 2kg,3,885.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/2/2019,4501085031,260,NB,0OE,1119278    Tiba For Industrial & Engineering,30411614,metal wire 8 mm,50,"1,750.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/2/2019,4501085031,270,NB,0OE,1119278    Tiba For Industrial & Engineering,30411701,cap copper w/insulator,2,550.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,054E,7/2/2019,4501085031,280,NB,0OE,1119278    Tiba For Industrial & Engineering,30410944,grease pump,1,"5,225.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,054E,7/2/2019,4501085031,290,NB,0OE,1119278    Tiba For Industrial & Engineering,30411230,"nickel tap 2-1 """,4,340.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,054E,7/2/2019,4501085031,300,NB,0OE,1119278    Tiba For Industrial & Engineering,40175516,"clamp pincer,2",1,235.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,054E,7/2/2019,4501085031,310,NB,0OE,1119278    Tiba For Industrial & Engineering,30411609,"valve 1"",4",1,125.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,054E,7/2/2019,4501085031,320,NB,0OE,1119278    Tiba For Industrial & Engineering,30411280,"tire patch pn3,3",1,400.00,EGP,0,0.00,0,0.00,030111,X,01,F,EG07,0D14
,,054E,7/2/2019,4501085031,330,NB,0OE,1119278    Tiba For Industrial & Engineering,30411159,"tire patch pn4,4",1,500.00,EGP,0,0.00,0,0.00,030111,X,01,F,EG07,0D14
,,054E,7/2/2019,4501085031,340,NB,0OE,1119278    Tiba For Industrial & Engineering,30411916,braun long-koch,1,550.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/2/2019,4501085093,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30412335,cable kit,1,750.00,EGP,0,0.00,0,0.00,030537,X,01,F,EG07,0D14
,,004E,7/2/2019,4501085093,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30410469,hose air,3,"1,170.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/3/2019,4501086543,10,NB,07E,1119278    Tiba For Industrial & Engineering,30634440,Electrical cable 4*2mm,50,775.00,EGP,0,0.00,0,0.00,030703,X,01,F,EG07,0D14
,,004E,7/16/2019,4501094833,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30411012,white lacke galllon,30,"1,950.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/16/2019,4501094833,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30411080,doku gallon silver,18,630.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/16/2019,4501094833,30,NB,0OE,1119278    Tiba For Industrial & Engineering,30411303,primer gallon,8,304.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/16/2019,4501094833,40,NB,0OE,1119278    Tiba For Industrial & Engineering,30409577,thinner,16,720.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/16/2019,4501094833,50,NB,0OE,1119278    Tiba For Industrial & Engineering,30410142,lap cable 1 * 4 mm,25,"1,300.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,7/16/2019,4501094833,60,NB,0OE,1119278    Tiba For Industrial & Engineering,30410745,oxygen regulating valve,1,450.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,004E,7/16/2019,4501094859,10,NB,0PE,1119278    Tiba For Industrial & Engineering,30411701,cap copper w/insulator,2,550.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,10,NB,0PE,1119278    Tiba For Industrial & Engineering,30410834,socket set inches,1,"1,280.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,20,NB,0PE,1119278    Tiba For Industrial & Engineering,30410856,socket set,1,"3,250.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,30,NB,0PE,1119278    Tiba For Industrial & Engineering,30410782,"wrench set,3",1,"1,520.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,40,NB,0PE,1119278    Tiba For Industrial & Engineering,30410654,wrench set 8:24,1,"1,250.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,50,NB,0PE,1119278    Tiba For Industrial & Engineering,30410637,wrench set,1,930.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,60,NB,0PE,1119278    Tiba For Industrial & Engineering,30409511,electricity qsafp,2,470.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,70,NB,0PE,1119278    Tiba For Industrial & Engineering,30412348,screwdriver set (7 pieces german),1,325.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,80,NB,0PE,1119278    Tiba For Industrial & Engineering,30410480,screwdriver,2,150.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,90,NB,0PE,1119278    Tiba For Industrial & Engineering,40175571,"snap ring clamp pincer,2",2,250.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,100,NB,0PE,1119278    Tiba For Industrial & Engineering,40175518,clamp pincer,1,235.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,110,NB,0PE,1119278    Tiba For Industrial & Engineering,30411613,wheel wrench 38mm,1,280.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,120,NB,0PE,1119278    Tiba For Industrial & Engineering,30410175,tire drill,1,"1,300.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,130,NB,0PE,1119278    Tiba For Industrial & Engineering,30410822,socket 36mm,2,330.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,140,NB,0PE,1119278    Tiba For Industrial & Engineering,30412268,jack 6 tons,6,"5,370.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,150,NB,0PE,1119278    Tiba For Industrial & Engineering,30409862,hammer 2kg,2,580.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,160,NB,0PE,1119278    Tiba For Industrial & Engineering,30410889,chisel,2,210.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,170,NB,0PE,1119278    Tiba For Industrial & Engineering,30410675,alankey set,2,530.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,180,NB,0PE,1119278    Tiba For Industrial & Engineering,30411148,socket various sizes,1,"1,150.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,190,NB,0PE,1119278    Tiba For Industrial & Engineering,30410925,hydrualic jack 30 ton,3,"2,925.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,200,NB,0PE,1119278    Tiba For Industrial & Engineering,30409828,"rubber hammer,2",2,"1,350.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,210,NB,0PE,1119278    Tiba For Industrial & Engineering,30410908,chisel (long handle),2,500.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,220,NB,0PE,1119278    Tiba For Industrial & Engineering,30411470,"angle grinder 4""",2,"1,200.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,230,NB,0PE,1119278    Tiba For Industrial & Engineering,30411954,"brush wire circle 9""",4,80.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,240,NB,0PE,1119278    Tiba For Industrial & Engineering,30410893,the heart of embryos,2,270.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,250,NB,0PE,1119278    Tiba For Industrial & Engineering,30411982,tire plug t-handle,2,290.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,260,NB,0PE,1119278    Tiba For Industrial & Engineering,40175531,hose w/ends,15,225.00,EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,270,NB,0PE,1119278    Tiba For Industrial & Engineering,30410147,"air pressure gauge,2",1,125.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,280,NB,0PE,1119278    Tiba For Industrial & Engineering,30411958,conditioning switch,1,135.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,290,NB,0PE,1119278    Tiba For Industrial & Engineering,30412347,lamp,1,90.00,EGP,0,0.00,0,0.00,030825,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,300,NB,0PE,1119278    Tiba For Industrial & Engineering,30410175,tire drill,1,"2,720.00",EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,014E,8/1/2019,4501103831,310,NB,0PE,1119278    Tiba For Industrial & Engineering,30411431,siren 6 tones,2,250.00,EGP,0,0.00,0,0.00,031401,X,01,F,EG07,0D14
,,074E,8/14/2019,4501112743,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30410206,"valve 3""",2,"2,300.00",EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,074E,8/14/2019,4501112743,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30411609,"valve 1"",4",5,600.00,EGP,0,0.00,0,0.00,030406,X,01,F,EG07,0D14
,,074E,8/14/2019,4501112743,30,NB,0OE,1119278    Tiba For Industrial & Engineering,40175654,welding wire 3 mm astanls,2,260.00,EGP,0,0.00,0,0.00,040802,X,01,F,EG07,0D14
,,074E,8/14/2019,4501112743,40,NB,0OE,1119278    Tiba For Industrial & Engineering,40175654,welding wire 3 mm astanls,4,700.00,EGP,0,0.00,0,0.00,040802,X,01,F,EG07,0D14
,,0D4E,8/14/2019,4501112786,10,NB,0OE,1119278    Tiba For Industrial & Engineering,40175569,"hose 3""",30,"2,300.10",EGP,0,0.00,0,0.00,040921,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,10,NB,0OE,1119278    Tiba For Industrial & Engineering,30410709,socket 14mm,1,95.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,20,NB,0OE,1119278    Tiba For Industrial & Engineering,30410637,wrench set,1,105.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,30,NB,0OE,1119278    Tiba For Industrial & Engineering,30409577,thinner,8,360.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,40,NB,0OE,1119278    Tiba For Industrial & Engineering,30411209,white lacke,3,126.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,50,NB,0OE,1119278    Tiba For Industrial & Engineering,30411044,padlock,3,105.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,60,NB,0OE,1119278    Tiba For Industrial & Engineering,30412061,wire brush balaaks;2,2,18.00,EGP,0,0.00,0,0.00,030599,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,70,NB,0OE,1119278    Tiba For Industrial & Engineering,30412335,cable kit,1,285.00,EGP,0,0.00,0,0.00,030537,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,80,NB,0OE,1119278    Tiba For Industrial & Engineering,40175646,"union metal 2""-2.5"" fitting",1,155.00,EGP,0,0.00,0,0.00,041011,X,01,F,EG07,0D14
,,004E,8/22/2019,4501116238,90,NB,0OE,1119278    Tiba For Industrial & Engineering,30411396,"Battery 200 A, 25×6, Generators",2,"1,100.00",EGP,0,0.00,0,0.00,030901,X,01,F,EG07,0D14
